date,hash_add_etherscan,mint_link_cryptoslam,nft,price_eth,price_usd,seller_profil_cryptoslam,seller_add,buyer_profil_cryptoslam,buyer_add
5 minutes ago,https://explorer.roninchain.com/tx/0x2614a39cf90905b3461bfc7d27df86d82225fb842493d222e3865570dba75569,https://www.cryptoslam.io/axie-infinity/mint/3023967,Axie #3023967,0.06040 ETH,$170.31,https://www.cryptoslam.io/owner/0xef91505869b7a85aa4ae80c3386e4686b8325bda,0xef91505869b7a85aa4ae80c3386e4686b8325bda,https://www.cryptoslam.io/owner/0xa05b9ddcc3e5caf2aac56964e01683e7f8b0367a,0xa05b9ddcc3e5caf2aac56964e01683e7f8b0367a
5 minutes ago,https://explorer.roninchain.com/tx/0x5f1795fa46d9726f7bb6b42da1097537022386bdb60d87394ba129aeb0aa675b,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6529841,Axie Infinity (SN# 6529841),0.05000 ETH,$140.99,https://www.cryptoslam.io/owner/0x0bcfdbfc6975c615bc3b9780a9ffa5046c3cbf23,0x0bcfdbfc6975c615bc3b9780a9ffa5046c3cbf23,https://www.cryptoslam.io/owner/0x476912fa34f637b565ccbf8b90bb934119c135ea,0x476912fa34f637b565ccbf8b90bb934119c135ea
5 minutes ago,https://explorer.roninchain.com/tx/0xbc33aecd137a9b631b551a6ca1675f81a384ac87bb83a745934b203cb2b2f998,https://www.cryptoslam.io/axie-infinity/mint/3869541,Axie #3869541,0.03935 ETH,$110.95,https://www.cryptoslam.io/owner/0xc7214b1486f854750a8bbd601661f30f746d3451,0xc7214b1486f854750a8bbd601661f30f746d3451,https://www.cryptoslam.io/owner/0xea2f4ae28d38ba04a2eaf4193a720d8272d93b24,0xea2f4ae28d38ba04a2eaf4193a720d8272d93b24
5 minutes ago,https://explorer.roninchain.com/tx/0xc4b3783583a28036dc3e7a4a26ca13050b58ca7b57aa861d52ff4e8b5badd26b,https://www.cryptoslam.io/axie-infinity/mint/621992,Cactus JK3,0.06050 ETH,$170.60,https://www.cryptoslam.io/owner/0xd2653ec04658f277b3f90cd52200bebfb165199c,0xd2653ec04658f277b3f90cd52200bebfb165199c,https://www.cryptoslam.io/owner/0x39a996c07a77f1554d69aa553e1a126f0798cf56,0x39a996c07a77f1554d69aa553e1a126f0798cf56
5 minutes ago,https://explorer.roninchain.com/tx/0xde9d51736978227ad534aa6ba6268f77c2eec54f7ac38f32a2d131fe7e3b9f0c,https://www.cryptoslam.io/axie-infinity/mint/5582544,Axie #5582544,0.06300 ETH,$177.64,https://www.cryptoslam.io/owner/0x99c677d67c0f41d27beeccd043b994512ce181aa,0x99c677d67c0f41d27beeccd043b994512ce181aa,https://www.cryptoslam.io/owner/0xde0d954a0dcbfd6cd36ceedd4f101ec41e2b23a1,0xde0d954a0dcbfd6cd36ceedd4f101ec41e2b23a1
5 minutes ago,https://explorer.roninchain.com/tx/0x61fafb8b8e8067f7ff80d8eebc5c2ed997452a2ef320f584b505310b7ae12f1b,https://www.cryptoslam.io/axie-infinity/mint/4349172,Axie #4349172,0.06800 ETH,$191.74,https://www.cryptoslam.io/owner/0x71eaa848e8a6f2c88a65120aa29c60b549b38d90,0x71eaa848e8a6f2c88a65120aa29c60b549b38d90,https://www.cryptoslam.io/owner/0x41c4ea54dd50093de3aa144cf82d46cfc726678a,0x41c4ea54dd50093de3aa144cf82d46cfc726678a
5 minutes ago,https://explorer.roninchain.com/tx/0x39f3fe62e152edba29962cc5a44c8aad431c02cb5d6d709ff20c6e01134c2800,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6334178,Axie Infinity (SN# 6334178),0.04000 ETH,$112.79,https://www.cryptoslam.io/owner/0x2b1aeaa0e476cbdd0dd5caab482b403d59afa0e1,0x2b1aeaa0e476cbdd0dd5caab482b403d59afa0e1,https://www.cryptoslam.io/owner/0x661665eea8f279ef008215cf6d3f5e395af60803,0x661665eea8f279ef008215cf6d3f5e395af60803
5 minutes ago,https://explorer.roninchain.com/tx/0x97564a1d4d6319d2f1cba85f67b5fc3c9026d77d142f257730fc9670e10822ef,https://www.cryptoslam.io/axie-infinity/mint/5731096,Axie #5731096,0.04000 ETH,$112.79,https://www.cryptoslam.io/owner/0x6958d802257bcc345af8e6d5824ef5c715b9d7bd,0x6958d802257bcc345af8e6d5824ef5c715b9d7bd,https://www.cryptoslam.io/owner/0x31f3debd60aa0f46e56a803ff6f6fa9905ad5b63,0x31f3debd60aa0f46e56a803ff6f6fa9905ad5b63
5 minutes ago,https://explorer.roninchain.com/tx/0xcb974053d4bac24060ce521f644033e7828363e48771205b494a604fc6be45bd,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6560122,Axie Infinity (SN# 6560122),0.04000 ETH,$112.79,https://www.cryptoslam.io/owner/0x0b5f0c79cee78af6635218543bbdfa66b70de2cf,0x0b5f0c79cee78af6635218543bbdfa66b70de2cf,https://www.cryptoslam.io/owner/0xa46c891fd8e25bdefe6a0d9b0c9b568881b54cd4,0xa46c891fd8e25bdefe6a0d9b0c9b568881b54cd4
5 minutes ago,https://explorer.roninchain.com/tx/0x141ea583fd4f2b77e5e8262520f03cf030651437943dc0293b0c3ca1954879e8,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6395722,Axie Infinity (SN# 6395722),0.06178 ETH,$174.21,https://www.cryptoslam.io/owner/0xe4d4f0bbef48be6d40ee341cdab8ab9f4c006c1f,0xe4d4f0bbef48be6d40ee341cdab8ab9f4c006c1f,https://www.cryptoslam.io/owner/0x74bbf1adbd78673d5c3a4652053d34c30d7e886c,0x74bbf1adbd78673d5c3a4652053d34c30d7e886c
5 minutes ago,https://explorer.roninchain.com/tx/0x5e406b2cf36a2141e66b24e6c8def5c8597ff18006801dddfffefc42634279d3,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6169593,Axie Infinity (SN# 6169593),0.08790 ETH,$247.86,https://www.cryptoslam.io/owner/0x04b64d143999466ee844f6661cedf46a5d7b6d56,0x04b64d143999466ee844f6661cedf46a5d7b6d56,https://www.cryptoslam.io/owner/0xd6dc84e8da038d6c77d2030ef88dfed86c91e049,0xd6dc84e8da038d6c77d2030ef88dfed86c91e049
5 minutes ago,https://explorer.roninchain.com/tx/0x1f9d06d07331e51f765e3e572c2dd171f2c1e8ddc24fec16a7ff62b09f840ee1,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6240144,Axie Infinity (SN# 6240144),0.07400 ETH,$208.66,https://www.cryptoslam.io/owner/0x103e1d4adb32987a4b230043f3f42933aaeb8c71,0x103e1d4adb32987a4b230043f3f42933aaeb8c71,https://www.cryptoslam.io/owner/0x3f022239da8f7718cc8dc1c5b4f832ed025873c6,0x3f022239da8f7718cc8dc1c5b4f832ed025873c6
5 minutes ago,https://explorer.roninchain.com/tx/0x35a39689ddb57a64578df8b3319013bd8646713029f2957832cfbd7fdbad37da,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6547252,Axie Infinity (SN# 6547252),0.17900 ETH,$504.74,https://www.cryptoslam.io/owner/0x807d20b29e5fd84bd1cdf4203937c6bb599b8d30,0x807d20b29e5fd84bd1cdf4203937c6bb599b8d30,https://www.cryptoslam.io/owner/0xa3f964b28c2c6df572bdee694d2ba9645d9cd56a,0xa3f964b28c2c6df572bdee694d2ba9645d9cd56a
5 minutes ago,https://explorer.roninchain.com/tx/0x6aa976a22cd1fe861ad4d76e1e1f313727e49825d2ebbed7de3e7d37f0fe7c7f,https://www.cryptoslam.io/axie-infinity/mint/4784242,Axie #4784242,0.06700 ETH,$188.92,https://www.cryptoslam.io/owner/0x064d13aaa8d4f5f76cc80a82b737a54184078f97,0x064d13aaa8d4f5f76cc80a82b737a54184078f97,https://www.cryptoslam.io/owner/0xf41889814cbd9534c6db5ff365449558ce02e456,0xf41889814cbd9534c6db5ff365449558ce02e456
5 minutes ago,https://explorer.roninchain.com/tx/0x1f4dfbbe3b0905e23e2cf15137f518e129ef537e4f612992428d65e68b93945a,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6025518,Axie Infinity (SN# 6025518),0.04500 ETH,$126.89,https://www.cryptoslam.io/owner/0x7c4907592a60da2de1ae39c7d016fe171a14f490,0x7c4907592a60da2de1ae39c7d016fe171a14f490,https://www.cryptoslam.io/owner/0xd0814ba93d83e963783467a5775395b34a79a12a,0xd0814ba93d83e963783467a5775395b34a79a12a
5 minutes ago,https://explorer.roninchain.com/tx/0x7ea734a4d6145f5d5b9f67bb00f46e2877e3513624708d847f78124472a463fe,https://www.cryptoslam.io/axie-infinity/mint/3446464,Axie #3446464,0.06500 ETH,$183.28,https://www.cryptoslam.io/owner/0x29dafc40bdfa60155cd396dcc54895b55577495a,0x29dafc40bdfa60155cd396dcc54895b55577495a,https://www.cryptoslam.io/owner/0xeeab6869dfca6f2c5cd4d822dbee564c8ea50849,0xeeab6869dfca6f2c5cd4d822dbee564c8ea50849
5 minutes ago,https://explorer.roninchain.com/tx/0x10147a0bad88f027da05ea76e343aec21fa68e7547cf6d1cbc2f4759968dc265,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6639135,Axie Infinity (SN# 6639135),0.06959 ETH,$196.22,https://www.cryptoslam.io/owner/0xf8c912d4af812a3a6f06c125f9f232870ac20a62,0xf8c912d4af812a3a6f06c125f9f232870ac20a62,https://www.cryptoslam.io/owner/0x6a55d2e8c3fd876fc112416972c2355dd8f70507,0x6a55d2e8c3fd876fc112416972c2355dd8f70507
5 minutes ago,https://explorer.roninchain.com/tx/0xdc7be2aae1bbdf94bf859f6f40c07819d35ed166f9abc8235bd8a8b92843eb81,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6649356,Axie Infinity (SN# 6649356),0.06951 ETH,$196.00,https://www.cryptoslam.io/owner/0x4a39f85f5518dc8f8714aa204ed4fed51e15a0a9,0x4a39f85f5518dc8f8714aa204ed4fed51e15a0a9,https://www.cryptoslam.io/owner/0x7de22358e5bab73946172a2b8b8e6178f3e71214,0x7de22358e5bab73946172a2b8b8e6178f3e71214
5 minutes ago,https://explorer.roninchain.com/tx/0xd1a3e8b8d8d77d7fcd0c0dcec4e66c418bc50d1ced309b5fb2e64777a7599c47,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=5983974,Axie Infinity (SN# 5983974),0.07900 ETH,$222.76,https://www.cryptoslam.io/owner/0x4754cd1f1417830af85226464a045483a2c7bc53,0x4754cd1f1417830af85226464a045483a2c7bc53,https://www.cryptoslam.io/owner/0xe3d02a5d99f5edc0a8f7c27745b7daef44819487,0xe3d02a5d99f5edc0a8f7c27745b7daef44819487
5 minutes ago,https://explorer.roninchain.com/tx/0x829c9aed30aef05d92e31ca6b547fb43813e89005bb95b56ea7cc7f29953d6da,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6466920,Axie Infinity (SN# 6466920),0.14000 ETH,$394.77,https://www.cryptoslam.io/owner/0x4034999524adc6fe47936b8dc32136782efe4776,0x4034999524adc6fe47936b8dc32136782efe4776,https://www.cryptoslam.io/owner/0xaf284c5a57cc6e737fe934b20d90054284658965,0xaf284c5a57cc6e737fe934b20d90054284658965
5 minutes ago,https://explorer.roninchain.com/tx/0xa2ff8a9834f9df9ebfe516220050c733843d65867ada9e0bf66c9b2307c42757,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6161665,Axie Infinity (SN# 6161665),0.05924 ETH,$167.04,https://www.cryptoslam.io/owner/0xc3c356764cee8cc08db218d0adf2f2b16fc582f4,0xc3c356764cee8cc08db218d0adf2f2b16fc582f4,https://www.cryptoslam.io/owner/0xa05b9ddcc3e5caf2aac56964e01683e7f8b0367a,0xa05b9ddcc3e5caf2aac56964e01683e7f8b0367a
5 minutes ago,https://explorer.roninchain.com/tx/0x3b1aa2dc24a567c5ab9cc5ea74837368831f58b2c4248e5e876c9bf32bd9aac5,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6532795,Axie Infinity (SN# 6532795),0.06441 ETH,$181.61,https://www.cryptoslam.io/owner/0xdc2ee54826ecc345b2c075283741e05532961fa5,0xdc2ee54826ecc345b2c075283741e05532961fa5,https://www.cryptoslam.io/owner/0xaff87ede7288b19e2f53d1f3f4ac912055eafad1,0xaff87ede7288b19e2f53d1f3f4ac912055eafad1
5 minutes ago,https://explorer.roninchain.com/tx/0x7774d594f44c82cc6628bf38e97d27f32495586dee0deb72b797a59234a0d6ab,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6093699,Axie Infinity (SN# 6093699),0.05800 ETH,$163.55,https://www.cryptoslam.io/owner/0x385a7afb2016f92eccb27a7550a7cd18d10d6fb9,0x385a7afb2016f92eccb27a7550a7cd18d10d6fb9,https://www.cryptoslam.io/owner/0x7a8396f9cc1205737b5f6eff35d6eee8ac3d6ce8,0x7a8396f9cc1205737b5f6eff35d6eee8ac3d6ce8
6 minutes ago,https://explorer.roninchain.com/tx/0xf66ff05ed29fb09b9b6eccf9806e7823a19db4681521db916840eef6d97b85fb,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6619225,Axie Infinity (SN# 6619225),0.09500 ETH,$267.88,https://www.cryptoslam.io/owner/0x06be94c8421cdfcb9d638d557eec8acec89a9f9c,0x06be94c8421cdfcb9d638d557eec8acec89a9f9c,https://www.cryptoslam.io/owner/0x2ecb1a992f134533c59c5fccbcac5c9a6075a883,0x2ecb1a992f134533c59c5fccbcac5c9a6075a883
6 minutes ago,https://explorer.roninchain.com/tx/0x5fa05bea4b0cce6f2aa438d1364083a50b05d46383fbb2cd6aa3666d65433602,https://www.cryptoslam.io/axie-infinity/mint/2060232,Axie #2060232,0.04609 ETH,$129.98,https://www.cryptoslam.io/owner/0xa216c85e75ac7c61fb26d4a8e3b07f808a67cd03,0xa216c85e75ac7c61fb26d4a8e3b07f808a67cd03,https://www.cryptoslam.io/owner/0x2a92e9c706105186d079356f3d86e54e34dea931,0x2a92e9c706105186d079356f3d86e54e34dea931
6 minutes ago,https://explorer.roninchain.com/tx/0x9a2683e013cb1f7f5746004660b0e1ee253b4f6aa229388f62186e3f2600e616,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6524710,Axie Infinity (SN# 6524710),0.10145 ETH,$286.05,https://www.cryptoslam.io/owner/0x35a6b1aab6951fc87453da91890a561c9d9748fe,0x35a6b1aab6951fc87453da91890a561c9d9748fe,https://www.cryptoslam.io/owner/0xbca4db97c8c4d37906106b09e42b9884e2af6ce7,0xbca4db97c8c4d37906106b09e42b9884e2af6ce7
6 minutes ago,https://explorer.roninchain.com/tx/0xd77912bb1733ff8b6d63ee2099c0f524f4164e21ef2cdeedc49d0175d27d3bb9,https://www.cryptoslam.io/axie-infinity/mint/5844433,Axie #5844433,0.05982 ETH,$168.67,https://www.cryptoslam.io/owner/0xf016308b37e1f4b3da31b01830ad1213a3e9ee95,0xf016308b37e1f4b3da31b01830ad1213a3e9ee95,https://www.cryptoslam.io/owner/0xf0adf11de63da3e3f667b3bc2a8a22fb7364fb72,0xf0adf11de63da3e3f667b3bc2a8a22fb7364fb72
6 minutes ago,https://explorer.roninchain.com/tx/0xd8eabfd5c8540be2886be590d26463c2a63ebd67886d6c4e20da23a613d8ac99,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6524861,Axie Infinity (SN# 6524861),0.28000 ETH,$789.53,https://www.cryptoslam.io/owner/0xbf580347c1cc437ab74eaa620d9349e1a11e8185,0xbf580347c1cc437ab74eaa620d9349e1a11e8185,https://www.cryptoslam.io/owner/0xa3dfa940df0a8de710bf0fe733ef3e9a62269782,0xa3dfa940df0a8de710bf0fe733ef3e9a62269782
6 minutes ago,https://explorer.roninchain.com/tx/0x2473125af80a20a706063b4ae85d3f225c63ff374a1bc5d00789dee2f5ca5626,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6477085,Axie Infinity (SN# 6477085),0.04505 ETH,$127.04,https://www.cryptoslam.io/owner/0xffcafb3789d6bec71c9bd1a6b1ce90af8b24f1eb,0xffcafb3789d6bec71c9bd1a6b1ce90af8b24f1eb,https://www.cryptoslam.io/owner/0x20356c240463c32a2fee7f6dd75f7a169b985319,0x20356c240463c32a2fee7f6dd75f7a169b985319
6 minutes ago,https://explorer.roninchain.com/tx/0x61655c872e2023e67d5ff389e6cb95b96779f3ca39129b72f9b96ad8424af20c,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6558961,Axie Infinity (SN# 6558961),0.05269 ETH,$148.58,https://www.cryptoslam.io/owner/0xece0b834c5aef253e3a3fa9fa5fcf4a1c4f8854f,0xece0b834c5aef253e3a3fa9fa5fcf4a1c4f8854f,https://www.cryptoslam.io/owner/0x56d34631eabe1b17aebadf3b6f3c3d5eb71c3b70,0x56d34631eabe1b17aebadf3b6f3c3d5eb71c3b70
6 minutes ago,https://explorer.roninchain.com/tx/0x172a0a19161c028fe4fb972de714ebe004be367f36fcedf3b4cd604bb0da4b1f,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6200567,Axie Infinity (SN# 6200567),0.04000 ETH,$112.79,https://www.cryptoslam.io/owner/0x96c19da373b432f85998f92c36faa59033999176,0x96c19da373b432f85998f92c36faa59033999176,https://www.cryptoslam.io/owner/0x661665eea8f279ef008215cf6d3f5e395af60803,0x661665eea8f279ef008215cf6d3f5e395af60803
6 minutes ago,https://explorer.roninchain.com/tx/0xfd96e8948f5d0ae76da7f1a427ecbbbdf85d5e5232d485324f8785b377de6cd1,https://www.cryptoslam.io/axie-infinity/mint/4409385,Axie #4409385,0.07616 ETH,$214.75,https://www.cryptoslam.io/owner/0x58d187a671c344d2f064aac6f2fa4574e6d3c579,0x58d187a671c344d2f064aac6f2fa4574e6d3c579,https://www.cryptoslam.io/owner/0x94e2a01db133f2a01f89c8ef635a391e7ab48523,0x94e2a01db133f2a01f89c8ef635a391e7ab48523
6 minutes ago,https://explorer.roninchain.com/tx/0x16c6e3634e26d730786589b512d91627a7d157f4e4e1cdb0b414883b22d40cd2,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6326371,Axie Infinity (SN# 6326371),0.08509 ETH,$239.93,https://www.cryptoslam.io/owner/0x5630126ed7750da24b4ad5325ca380587d4ab0d5,0x5630126ed7750da24b4ad5325ca380587d4ab0d5,https://www.cryptoslam.io/owner/0xbe900012aeadab985bf8631c4b23d098f2a11ecc,0xbe900012aeadab985bf8631c4b23d098f2a11ecc
6 minutes ago,https://explorer.roninchain.com/tx/0xcea0afbf571a920f621e88bd4d99ee9ce7a407296add07bfe433afc3bf35ae61,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6647235,Axie Infinity (SN# 6647235),0.13460 ETH,$379.55,https://www.cryptoslam.io/owner/0xd7e0c8cfe8b9caf842a8c49c813b5c42433b4040,0xd7e0c8cfe8b9caf842a8c49c813b5c42433b4040,https://www.cryptoslam.io/owner/0x6dd0ae30de6cb929bb921857d1c6162095945577,0x6dd0ae30de6cb929bb921857d1c6162095945577
6 minutes ago,https://explorer.roninchain.com/tx/0xa1bbd263982bab2db138977040fe2a53bfb36c0593360499bec1772689a46f74,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6413293,Axie Infinity (SN# 6413293),0.07890 ETH,$222.49,https://www.cryptoslam.io/owner/0x88effefcc4aaf427f245e617484803046e220ff2,0x88effefcc4aaf427f245e617484803046e220ff2,https://www.cryptoslam.io/owner/0xf4e38ca2f5cdf32270bd152d099ee8697ae9e969,0xf4e38ca2f5cdf32270bd152d099ee8697ae9e969
6 minutes ago,https://explorer.roninchain.com/tx/0x913d171f35246ba69ce72911f5ba9f57e4d6d82de8113816c18f86affd12de63,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6249659,Axie Infinity (SN# 6249659),0.06032 ETH,$170.09,https://www.cryptoslam.io/owner/0x2890f5bcddf6cd4f22fabaa5bc78095f607e5d4f,0x2890f5bcddf6cd4f22fabaa5bc78095f607e5d4f,https://www.cryptoslam.io/owner/0xa10ff35eeb700430275ed7856c571f23bf6b17e3,0xa10ff35eeb700430275ed7856c571f23bf6b17e3
6 minutes ago,https://explorer.roninchain.com/tx/0x498925d7a99f460e37153ccd2d5dbbea2e912917191ba37d293d8831dea563f4,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6285233,Axie Infinity (SN# 6285233),0.06630 ETH,$186.94,https://www.cryptoslam.io/owner/0x71f24ac3e47dcc79e9aadbb8c8218cefc15a4c45,0x71f24ac3e47dcc79e9aadbb8c8218cefc15a4c45,https://www.cryptoslam.io/owner/0x64026ad60b1c48d68b6328f1ff9fbb3ed7700cd8,0x64026ad60b1c48d68b6328f1ff9fbb3ed7700cd8
6 minutes ago,https://explorer.roninchain.com/tx/0x22e804913ddc7da80119fa061a3c966e46a05a8d8eb2d1b6dcf2b9cddcf618fb,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6405981,Axie Infinity (SN# 6405981),0.15485 ETH,$436.65,https://www.cryptoslam.io/owner/0x110d577fc4726fa92a5a8c3271d74d244835955a,0x110d577fc4726fa92a5a8c3271d74d244835955a,https://www.cryptoslam.io/owner/0x125f5c91edc64d823b6d59cd7675e0a5a71ef808,0x125f5c91edc64d823b6d59cd7675e0a5a71ef808
6 minutes ago,https://explorer.roninchain.com/tx/0xacbbf44bc37d12e060d6435daeb309efc933becc8fd8911e4262969b664b6ad4,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6650077,Axie Infinity (SN# 6650077),0.07400 ETH,$208.66,https://www.cryptoslam.io/owner/0x4808122e8c2abbc2be14a02d961c7ae8dd37db34,0x4808122e8c2abbc2be14a02d961c7ae8dd37db34,https://www.cryptoslam.io/owner/0xaf406d449abd32508f40e83493bc04fccd929c7b,0xaf406d449abd32508f40e83493bc04fccd929c7b
6 minutes ago,https://explorer.roninchain.com/tx/0x88032632c4c4aadc5b7f9507271095bc2493f6eb4a1e79cf4608500d43cf11e5,https://www.cryptoslam.io/axie-infinity/mint/5656104,Axie #5656104,0.06000 ETH,$169.19,https://www.cryptoslam.io/owner/0xa6c557b6a9dfe46b6504192890b13e2ed56946cf,0xa6c557b6a9dfe46b6504192890b13e2ed56946cf,https://www.cryptoslam.io/owner/0xa05b9ddcc3e5caf2aac56964e01683e7f8b0367a,0xa05b9ddcc3e5caf2aac56964e01683e7f8b0367a
6 minutes ago,https://explorer.roninchain.com/tx/0xe6798a819e522778713031f2a4a0516d8648fec981e10380b7aecfbbab4d2a82,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6470000,Axie Infinity (SN# 6470000),0.09066 ETH,$255.65,https://www.cryptoslam.io/owner/0x88281cc025df274bc34dd1bf140c774a2ea6d1e6,0x88281cc025df274bc34dd1bf140c774a2ea6d1e6,https://www.cryptoslam.io/owner/0x3b6bf924523dea2c13b734238c109c34aa7e2a11,0x3b6bf924523dea2c13b734238c109c34aa7e2a11
6 minutes ago,https://explorer.roninchain.com/tx/0x83a45487f8dc6bd4b4daf1d1873296b0c264ec3ae463d6c1854d5d0f8510bab9,https://www.cryptoslam.io/axie-infinity/mint/5379928,Axie #5379928,0.08802 ETH,$248.18,https://www.cryptoslam.io/owner/0x19f0a2a6441befd32143af5a28508eadaf64075a,0x19f0a2a6441befd32143af5a28508eadaf64075a,https://www.cryptoslam.io/owner/0xd6862e5383e20134aa9bdcb8056958f7fbfd1e1c,0xd6862e5383e20134aa9bdcb8056958f7fbfd1e1c
6 minutes ago,https://explorer.roninchain.com/tx/0xf17ce925b04de25c809f9049c83ac4e67016c6948e7cdb14882872b78465c4e7,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6557509,Axie Infinity (SN# 6557509),0.07764 ETH,$218.92,https://www.cryptoslam.io/owner/0xe77474ec776bb61f278f4aa6b67d285d7d7db30a,0xe77474ec776bb61f278f4aa6b67d285d7d7db30a,https://www.cryptoslam.io/owner/0xb5a3a6769e96c097faa26dd5386572c67949ead4,0xb5a3a6769e96c097faa26dd5386572c67949ead4
6 minutes ago,https://explorer.roninchain.com/tx/0xb550dc32d6ffb21d4e129983569099f5bdfd165a3b2f6c228ba6c8ea0ee2df1b,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6236055,Axie Infinity (SN# 6236055),0.09375 ETH,$264.36,https://www.cryptoslam.io/owner/0x9e457a476656d37a8a86f83a2395b1c74e9f0738,0x9e457a476656d37a8a86f83a2395b1c74e9f0738,https://www.cryptoslam.io/owner/0xbe900012aeadab985bf8631c4b23d098f2a11ecc,0xbe900012aeadab985bf8631c4b23d098f2a11ecc
6 minutes ago,https://explorer.roninchain.com/tx/0x0a9c86d6a0945e3b9a452104795f72d3b83eed4005db56aad21039553bfdd436,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6563016,Axie Infinity (SN# 6563016),0.09976 ETH,$281.30,https://www.cryptoslam.io/owner/0x57c5b7ac492086fdb5b163b2bc258f87c1ddd387,0x57c5b7ac492086fdb5b163b2bc258f87c1ddd387,https://www.cryptoslam.io/owner/0xcec7a8935ea23b4eba002733434143946f22f7bb,0xcec7a8935ea23b4eba002733434143946f22f7bb
6 minutes ago,https://explorer.roninchain.com/tx/0xbe8caeacb51786cccbc12942439d6c976910e04ff653af65e1fb3d3706f81953,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6629424,Axie Infinity (SN# 6629424),0.08875 ETH,$250.26,https://www.cryptoslam.io/owner/0xec5e87f49be05561989b84fe413124c1e101c8de,0xec5e87f49be05561989b84fe413124c1e101c8de,https://www.cryptoslam.io/owner/0xe54a9bfb2b430bf500ab3b576a5a2e19e5273066,0xe54a9bfb2b430bf500ab3b576a5a2e19e5273066
